Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2019,9,12,19:00,UTC,6,,88,,12.3,4
2019,9,12,20:00,UTC,7,,88,,12.6,4.5
2019,9,12,21:00,UTC,6,,91,,11.3,3.4
2019,9,12,22:00,UTC,5,,90,,11.8,4.6
2019,9,12,23:00,UTC,8,,91,,11.6,3.5
2019,9,13,00:00,UTC,7,,91,,11.4,4
2019,9,13,01:00,UTC,7,,95,,10.5,3.6
2019,9,13,02:00,UTC,7,,91,,10.5,3
2019,9,13,03:00,UTC,8,,93,,9.3,2.6
2019,9,13,04:00,UTC,2,,89,,9,2.6
2019,9,13,05:00,UTC,0,,78,,10.3,3
2019,9,13,06:00,UTC,1,,71,,11.3,4
2019,9,13,07:00,UTC,5,,69,,11.1,4.2
2019,9,13,08:00,UTC,6,,64,,11.5,4.9
2019,9,13,09:00,UTC,5,,64,,11.5,5.2
2019,9,13,10:00,UTC,5,,62,,12.2,6.1
2019,9,13,11:00,UTC,5,,60,,13.3,5.3
2019,9,13,12:00,UTC,7,,60,,12.3,5.2
2019,9,13,13:00,UTC,7,,59,,12.8,5.4
2019,9,13,14:00,UTC,8,,66,,12.1,4.2
2019,9,13,15:00,UTC,8,,83,,10.4,3
2019,9,13,16:00,UTC,8,,88,,9.5,3.1
2019,9,13,17:00,UTC,7,,84,,9.7,2.9
2019,9,13,18:00,UTC,4,,82,,9.4,2.2
2019,9,13,19:00,UTC,4,,82,,9.5,1.8
2019,9,13,20:00,UTC,7,,73,,10.7,3.9
2019,9,13,21:00,UTC,6,,72,,10.1,3.9
2019,9,13,22:00,UTC,1,,72,,9.5,3.6
2019,9,13,23:00,UTC,1,,74,,8.7,2.6
2019,9,14,00:00,UTC,0,,76,,8,2.4
2019,9,14,01:00,UTC,0,,78,,7.6,2.4
2019,9,14,02:00,UTC,0,,82,,6.9,2.2
2019,9,14,03:00,UTC,0,,85,,6.5,2.2
2019,9,14,04:00,UTC,1,,89,,6.1,2.1
2019,9,14,05:00,UTC,3,,88,,7,2.2
2019,9,14,06:00,UTC,0,,84,,8.8,2.5
2019,9,14,07:00,UTC,3,,77,,10,3.4
2019,9,14,08:00,UTC,2,,72,,10.5,3.7
2019,9,14,09:00,UTC,2,,67,,11,3.5
2019,9,14,10:00,UTC,3,,65,,11.4,4
2019,9,14,11:00,UTC,3,,63,,11.2,3.3
2019,9,14,12:00,UTC,1,,57,,11.6,5.2
2019,9,14,13:00,UTC,2,,66,,10.6,3.9
2019,9,14,14:00,UTC,2,,62,,11.6,3.5
2019,9,14,15:00,UTC,3,,65,,11.2,3
2019,9,14,16:00,UTC,0,,70,,10,2.1
2019,9,14,17:00,UTC,2,,86,,7.1,2.6
2019,9,14,18:00,UTC,0,,86,,6.3,2.3
2019,9,14,19:00,UTC,0,,89,,4.1,3.1
2019,9,14,20:00,UTC,5,,89,,6.6,2.7
2019,9,14,21:00,UTC,1,,95,,3.1,2.8
2019,9,14,22:00,UTC,7,,94,,3.4,3.3
2019,9,14,23:00,UTC,7,,93,,4,3.1
2019,9,15,00:00,UTC,7,,89,,4.9,3.5
2019,9,15,01:00,UTC,8,,89,,4.9,3.4
2019,9,15,02:00,UTC,8,,88,,5.3,3.4
2019,9,15,03:00,UTC,8,,86,,6.1,3.3
2019,9,15,04:00,UTC,8,,83,,6.8,4.9
2019,9,15,05:00,UTC,8,,84,,7.1,5
2019,9,15,06:00,UTC,8,,90,,7,5
2019,9,15,07:00,UTC,8,,91,,7.4,5.2
2019,9,15,08:00,UTC,8,,89,,6.9,6.2
2019,9,15,09:00,UTC,8,,91,,6.9,5.9
2019,9,15,10:00,UTC,8,,93,,7,5.2
2019,9,15,11:00,UTC,8,,93,,7.1,4.5
2019,9,15,12:00,UTC,8,,95,,7.4,4.1
2019,9,15,13:00,UTC,8,,96,,7.4,4
2019,9,15,14:00,UTC,8,,96,,7.6,3
2019,9,15,15:00,UTC,8,,96,,7.7,2.7
2019,9,15,16:00,UTC,8,,96,,7.8,3.3
2019,9,15,17:00,UTC,8,,97,,7.5,2.4
2019,9,15,18:00,UTC,8,,97,,7.3,3
2019,9,15,19:00,UTC,8,,97,,7.1,2.5
2019,9,15,20:00,UTC,8,,97,,7.1,2.9
2019,9,15,21:00,UTC,8,,97,,7.1,2.9
2019,9,15,22:00,UTC,8,,96,,7.1,3.4
2019,9,15,23:00,UTC,8,,96,,7.1,3.5
2019,9,16,00:00,UTC,8,,95,,7.1,4.2
2019,9,16,01:00,UTC,8,,94,,6.9,4.3
2019,9,16,02:00,UTC,8,,94,,6.5,4.4
2019,9,16,03:00,UTC,8,,94,,6.3,4.7
2019,9,16,04:00,UTC,8,,93,,6,4.9
2019,9,16,05:00,UTC,8,,92,,5.8,4.7
2019,9,16,06:00,UTC,8,,90,,5.9,4.6
2019,9,16,07:00,UTC,6,,87,,6.7,5.1
2019,9,16,08:00,UTC,2,,81,,7.5,4.4
2019,9,16,09:00,UTC,8,,81,,8.9,4.1
2019,9,16,10:00,UTC,7,,68,,9.5,6
2019,9,16,11:00,UTC,7,,69,,9.3,5.3
2019,9,16,12:00,UTC,7,,70,,9.3,5.8
2019,9,16,13:00,UTC,8,,72,,9.2,4.8
2019,9,16,14:00,UTC,8,,73,,8.7,3.6
2019,9,16,15:00,UTC,8,,79,,8.3,3.7
2019,9,16,16:00,UTC,8,,74,,8.7,3.4
2019,9,16,17:00,UTC,8,,73,,8.5,2
2019,9,16,18:00,UTC,7,,74,,7.9,2.1
2019,9,16,19:00,UTC,8,,91,,7,0.5
2019,9,16,20:00,UTC,7,,89,,7.1,1.6
2019,9,16,21:00,UTC,8,,90,,7,1.4
2019,9,16,22:00,UTC,7,,89,,7.4,2.3
2019,9,16,23:00,UTC,8,,88,,7.6,2.5
2019,9,17,00:00,UTC,7,,92,,7.4,1.7
2019,9,17,01:00,UTC,6,,92,,6.8,1.6
2019,9,17,02:00,UTC,8,,92,,7.4,1.5
2019,9,17,03:00,UTC,8,,95,,7.5,1.9
2019,9,17,04:00,UTC,8,,96,,8,2.3
2019,9,17,05:00,UTC,8,,97,,8.1,0.7
2019,9,17,06:00,UTC,8,,96,,7.9,2.6
2019,9,17,07:00,UTC,7,,93,,7.9,2.8
2019,9,17,08:00,UTC,8,,88,,8.6,2.7
2019,9,17,09:00,UTC,7,,88,,9.5,3.3
2019,9,17,10:00,UTC,7,,80,,10.5,2.9
2019,9,17,11:00,UTC,8,,79,,10.2,3.3
2019,9,17,12:00,UTC,5,,73,,10.8,2.7
2019,9,17,13:00,UTC,7,,77,,10.5,4.2
2019,9,17,14:00,UTC,7,,73,,10.3,4.4
2019,9,17,15:00,UTC,5,,77,,9.9,2.4
2019,9,17,16:00,UTC,7,,83,,9,1.9
2019,9,17,17:00,UTC,5,,90,,7.1,1.9
2019,9,17,18:00,UTC,8,,92,,6.7,2
2019,9,17,19:00,UTC,7,,96,,5.3,2.1
2019,9,17,20:00,UTC,5,,97,,4.8,1.6
2019,9,17,21:00,UTC,7,,98,,4.3,1.7
2019,9,17,22:00,UTC,5,,96,,3.8,1.7
2019,9,17,23:00,UTC,7,,95,,4.2,1.6
2019,9,18,00:00,UTC,2,,98,,2.5,1.2
2019,9,18,01:00,UTC,2,,97,,1.2,1.6
2019,9,18,02:00,UTC,5,,98,,1.6,1
2019,9,18,03:00,UTC,4,,99,,-0.1,1.3
2019,9,18,04:00,UTC,6,,99,,-0.7,0.8
2019,9,18,05:00,UTC,4,,99,,-0.1,1.5
2019,9,18,06:00,UTC,7,,95,,2.8,1.5
2019,9,18,07:00,UTC,8,,90,,4,1.4
2019,9,18,08:00,UTC,0,,77,,6.6,2.3
2019,9,18,09:00,UTC,0,,63,,8.5,4.3
2019,9,18,10:00,UTC,1,,53,,9.6,3.5
2019,9,18,11:00,UTC,1,,49,,9.7,3.1
2019,9,18,12:00,UTC,0,,40,,10.1,4.2
2019,9,18,13:00,UTC,0,,44,,10,4
2019,9,18,14:00,UTC,0,,49,,9.6,4.2
2019,9,18,15:00,UTC,4,,59,,8.5,2.1
2019,9,18,16:00,UTC,1,,68,,7.5,1.6
2019,9,18,17:00,UTC,6,,90,,3.4,0.3
2019,9,18,18:00,UTC,8,,91,,2.4,0.7
2019,9,18,19:00,UTC,8,,94,,1.1,1.3
2019,9,18,20:00,UTC,7,,93,,0.2,1
2019,9,18,21:00,UTC,7,,93,,1,2.3
2019,9,18,22:00,UTC,8,,91,,2.8,1.3
2019,9,18,23:00,UTC,8,,92,,3.8,2.4
2019,9,19,00:00,UTC,7,,91,,4,2.3
2019,9,19,01:00,UTC,7,,96,,2.8,2.1
2019,9,19,02:00,UTC,7,,97,,3.3,1.8
2019,9,19,03:00,UTC,5,,92,,5.3,2.7
2019,9,19,04:00,UTC,1,,89,,5.6,3.2
2019,9,19,05:00,UTC,2,,84,,5.8,4
2019,9,19,06:00,UTC,7,,87,,5.8,4.3
2019,9,19,07:00,UTC,7,,84,,5.7,5
2019,9,19,08:00,UTC,8,,89,,5,3.4
2019,9,19,09:00,UTC,8,,88,,4.8,3.8
2019,9,19,10:00,UTC,7,,88,,5.5,2.7
2019,9,19,11:00,UTC,3,,83,,6.3,2.1
2019,9,19,12:00,UTC,7,,80,,6,3.5
2019,9,19,13:00,UTC,1,,71,,7.9,3.4
2019,9,19,14:00,UTC,4,,58,,7.8,5.1
2019,9,19,15:00,UTC,2,,61,,7.9,2.5
2019,9,19,16:00,UTC,1,,64,,6.9,1.6
2019,9,19,17:00,UTC,0,,86,,3.2,1.6
2019,9,19,18:00,UTC,0,,92,,1.6,1.7
2019,9,19,19:00,UTC,5,,91,,0.8,1.9
2019,9,19,20:00,UTC,4,,84,,2.3,2.4
2019,9,19,21:00,UTC,0,,88,,1.3,2.7
2019,9,19,22:00,UTC,0,,96,,-1.1,2.7
2019,9,19,23:00,UTC,0,,95,,-2.6,1.4
2019,9,20,00:00,UTC,0,,94,,-2.2,2
2019,9,20,01:00,UTC,0,,91,,2.5,2.2
2019,9,20,02:00,UTC,0,,89,,3,2.2
2019,9,20,03:00,UTC,0,,93,,1.3,2.1
2019,9,20,04:00,UTC,0,,96,,1.5,2.2
2019,9,20,05:00,UTC,0,,92,,2.4,2.2
2019,9,20,06:00,UTC,0,,85,,5,2.4
2019,9,20,07:00,UTC,4,,81,,6.1,2.3
2019,9,20,08:00,UTC,6,,74,,7.7,2.8
2019,9,20,09:00,UTC,6,,71,,7.4,2.8
2019,9,20,10:00,UTC,3,,68,,7.7,3.1
2019,9,20,11:00,UTC,1,,61,,8.3,3.7
2019,9,20,12:00,UTC,7,,62,,8.3,3.3
2019,9,20,13:00,UTC,4,,66,,7.7,3.1
2019,9,20,14:00,UTC,7,,68,,7.6,2.4
2019,9,20,15:00,UTC,7,,70,,7.2,1
2019,9,20,16:00,UTC,7,,81,,6.1,1.3
2019,9,20,17:00,UTC,8,,89,,4.8,0.5
2019,9,20,18:00,UTC,7,,85,,4.1,1.8
2019,9,20,19:00,UTC,7,,86,,4.1,2.3
2019,9,20,20:00,UTC,7,,83,,4.6,1.3
2019,9,20,21:00,UTC,8,,88,,4,2.1
2019,9,20,22:00,UTC,8,,88,,4.6,1.6
2019,9,20,23:00,UTC,8,,89,,5.2,2.4
2019,9,21,00:00,UTC,8,,89,,4.8,1.3
2019,9,21,01:00,UTC,8,,94,,4.2,0.8
2019,9,21,02:00,UTC,8,,96,,4,0.8
2019,9,21,03:00,UTC,7,,97,,3.5,0.7
2019,9,21,04:00,UTC,7,,97,,3.3,1.6
2019,9,21,05:00,UTC,8,,96,,3.6,0.6
2019,9,21,06:00,UTC,8,,92,,4.6,0.8
2019,9,21,07:00,UTC,7,,86,,5.7,1.1
2019,9,21,08:00,UTC,8,,83,,6.3,0.8
2019,9,21,09:00,UTC,7,,82,,6.7,1.5
2019,9,21,10:00,UTC,7,,79,,7.6,1.8
2019,9,21,11:00,UTC,7,,78,,7.7,2.7
2019,9,21,12:00,UTC,8,,85,,7.1,2
2019,9,21,13:00,UTC,7,,65,,8.4,4.4
2019,9,21,14:00,UTC,4,,64,,8.3,5
2019,9,21,15:00,UTC,3,,66,,8.2,3.5
2019,9,21,16:00,UTC,3,,72,,6.7,2.1
2019,9,21,17:00,UTC,2,,76,,5.7,2
2019,9,21,18:00,UTC,0,,74,,4.8,2.1
2019,9,21,19:00,UTC,6,,71,,5.1,2.4
2019,9,21,20:00,UTC,7,,68,,5.8,2.2
2019,9,21,21:00,UTC,7,,81,,4.5,7.5
2019,9,21,22:00,UTC,8,,94,,4,1.8
2019,9,21,23:00,UTC,7,,97,,2.6,1.4
2019,9,22,00:00,UTC,3,,96,,1.7,1.9
2019,9,22,01:00,UTC,5,,96,,2.2,1.1
2019,9,22,02:00,UTC,2,,98,,0.1,0.7
2019,9,22,03:00,UTC,7,,94,,3.1,3
2019,9,22,04:00,UTC,7,,95,,2.5,1.7
2019,9,22,05:00,UTC,7,,87,,3.7,2.6
2019,9,22,06:00,UTC,5,,94,,3.3,1
2019,9,22,07:00,UTC,5,,87,,5.2,1.5
2019,9,22,08:00,UTC,5,,86,,5.1,2
2019,9,22,09:00,UTC,6,,83,,6.2,2.7
2019,9,22,10:00,UTC,7,,83,,7,3.4
2019,9,22,11:00,UTC,6,,74,,7.6,2.9
2019,9,22,12:00,UTC,5,,83,,6.6,4.5
2019,9,22,13:00,UTC,3,,63,,7.8,5.9
2019,9,22,14:00,UTC,3,,69,,7.1,4.4
2019,9,22,15:00,UTC,2,,68,,7,4.7
2019,9,22,16:00,UTC,4,,69,,6.2,2.3
2019,9,22,17:00,UTC,5,,79,,4.5,1.8
2019,9,22,18:00,UTC,7,,89,,3.3,0.8
2019,9,22,19:00,UTC,7,,86,,3.7,1.3
2019,9,22,20:00,UTC,7,,93,,2.6,1
2019,9,22,21:00,UTC,8,,92,,3,0.9
2019,9,22,22:00,UTC,8,,92,,3.2,1.4
2019,9,22,23:00,UTC,7,,93,,3,1.2
2019,9,23,00:00,UTC,8,,93,,3,1.5
2019,9,23,01:00,UTC,8,,86,,4.4,1.9
2019,9,23,02:00,UTC,8,,86,,4.1,1.9
2019,9,23,03:00,UTC,1,,96,,2.1,0.6
2019,9,23,04:00,UTC,1,,96,,0,1.2
2019,9,23,05:00,UTC,2,,91,,1.4,0.2
2019,9,23,06:00,UTC,3,,76,,5,1.9
2019,9,23,07:00,UTC,5,,73,,6.7,0.4
2019,9,23,08:00,UTC,7,,62,,8.2,4.6
2019,9,23,09:00,UTC,3,,56,,7.8,5.4
2019,9,23,10:00,UTC,4,,59,,8,4.1
2019,9,23,11:00,UTC,6,,62,,8.3,4.1
2019,9,23,12:00,UTC,7,,58,,8.3,4.6
2019,9,23,13:00,UTC,4,,59,,8.4,4.6
2019,9,23,14:00,UTC,0,,61,,8,3.2
2019,9,23,15:00,UTC,1,,62,,7.6,2.8
2019,9,23,16:00,UTC,0,,70,,6.2,1.4
2019,9,23,17:00,UTC,0,,91,,2.3,0.2
2019,9,23,18:00,UTC,8,,95,,1.3,1.2
2019,9,23,19:00,UTC,7,,96,,0.5,0.9
2019,9,23,20:00,UTC,6,,92,,0.5,1
2019,9,23,21:00,UTC,5,,93,,0.6,1.2
2019,9,23,22:00,UTC,8,,95,,0.7,2.7
2019,9,23,23:00,UTC,7,,94,,-0.1,2
2019,9,24,00:00,UTC,0,,98,,-1.2,0.8
2019,9,24,01:00,UTC,5,,94,,0.2,2.3
2019,9,24,02:00,UTC,6,,96,,-0.2,1.4
2019,9,24,03:00,UTC,0,,96,,-1.2,1
2019,9,24,04:00,UTC,0,,96,,-1.8,1.6
2019,9,24,05:00,UTC,0,,99,,-1.5,0.6
2019,9,24,06:00,UTC,0,,95,,0.6,0.3
2019,9,24,07:00,UTC,0,,84,,4,1.6
2019,9,24,08:00,UTC,0,,71,,6.6,2.4
2019,9,24,09:00,UTC,0,,58,,7.8,2
2019,9,24,10:00,UTC,0,,52,,8.1,1.7
2019,9,24,11:00,UTC,2,,48,,8.5,1.8
2019,9,24,12:00,UTC,7,,45,,9.5,0.9
2019,9,24,13:00,UTC,6,,45,,9,1.3
2019,9,24,14:00,UTC,7,,46,,8.9,2.3
2019,9,24,15:00,UTC,8,,59,,7.7,2.1
2019,9,24,16:00,UTC,0,,70,,4.8,1.9
2019,9,24,17:00,UTC,0,,75,,3.7,1.6
2019,9,24,18:00,UTC,7,,88,,0.5,1.9
2019,9,24,19:00,UTC,1,,92,,-0.3,0.7
2019,9,24,20:00,UTC,4,,96,,-1.9,0.3
2019,9,24,21:00,UTC,0,,93,,-1.9,0.6
2019,9,24,22:00,UTC,0,,96,,-3,0.3
2019,9,24,23:00,UTC,0,,94,,-3,0.5
2019,9,25,00:00,UTC,0,,95,,-3.7,0.6
2019,9,25,01:00,UTC,0,,94,,-3.6,0.7
2019,9,25,02:00,UTC,0,,90,,-4.7,1.9
2019,9,25,03:00,UTC,0,,89,,-4.2,0.9
2019,9,25,04:00,UTC,0,,94,,-4.1,2.1
2019,9,25,05:00,UTC,0,,92,,-4.5,1.1
2019,9,25,06:00,UTC,0,,91,,-1,1.2
2019,9,25,07:00,UTC,0,,78,,2.6,1.4
2019,9,25,08:00,UTC,0,,66,,5,1.8
2019,9,25,09:00,UTC,0,,58,,6.6,1.9
2019,9,25,10:00,UTC,0,,53,,7.8,2.2
2019,9,25,11:00,UTC,0,,50,,8.7,2.7
2019,9,25,12:00,UTC,0,,48,,9.5,2.9
2019,9,25,13:00,UTC,0,,48,,9.8,2.9
2019,9,25,14:00,UTC,0,,54,,9.4,2.8
2019,9,25,15:00,UTC,0,,55,,8.8,2.4
2019,9,25,16:00,UTC,8,,61,,7.8,2.2
2019,9,25,17:00,UTC,8,,67,,7,3.1
2019,9,25,18:00,UTC,8,,68,,6.9,2.9
2019,9,25,19:00,UTC,7,,73,,6,3.4
2019,9,25,20:00,UTC,7,,72,,5.7,3.7
2019,9,25,21:00,UTC,0,,83,,3,3.9
2019,9,25,22:00,UTC,0,,88,,3.5,3.2
2019,9,25,23:00,UTC,0,,91,,3.9,3.5
2019,9,26,00:00,UTC,1,,94,,3.7,3.4
2019,9,26,01:00,UTC,6,,96,,3.3,2.5
2019,9,26,02:00,UTC,3,,97,,2.6,2.8
2019,9,26,03:00,UTC,2,,98,,2,0.9
2019,9,26,04:00,UTC,7,,98,,2.4,2.2
2019,9,26,05:00,UTC,5,,97,,2.6,2.7
2019,9,26,06:00,UTC,5,,97,,4.2,1.6
2019,9,26,07:00,UTC,7,,91,,6.7,1.1
2019,9,26,08:00,UTC,7,,87,,9.2,0.9
2019,9,26,09:00,UTC,5,,83,,10.9,2.3
2019,9,26,10:00,UTC,7,,75,,12.4,2.6
2019,9,26,11:00,UTC,7,,75,,12.6,3.1
2019,9,26,12:00,UTC,8,,73,,12.8,2.4
2019,9,26,13:00,UTC,8,,72,,12.4,2.6
2019,9,26,14:00,UTC,8,,80,,11.6,2.4
2019,9,26,15:00,UTC,8,,85,,11,1.9
2019,9,26,16:00,UTC,7,,89,,10.2,1.3
2019,9,26,17:00,UTC,7,,95,,8.2,1.1
2019,9,26,18:00,UTC,8,,97,,6.2,1
2019,9,26,19:00,UTC,7,,98,,6.8,0.8
2019,9,26,20:00,UTC,8,,97,,6.3,0.3
2019,9,26,21:00,UTC,7,,98,,6.9,0.8
2019,9,26,22:00,UTC,7,,98,,6.1,0.3
2019,9,26,23:00,UTC,8,,99,,6.4,0.9
2019,9,27,00:00,UTC,8,,98,,6.2,1
2019,9,27,01:00,UTC,8,,99,,5.7,1.3
2019,9,27,02:00,UTC,8,,98,,6.1,1.2
2019,9,27,03:00,UTC,7,,98,,6.3,0.9
2019,9,27,04:00,UTC,8,,98,,6.3,2.1
2019,9,27,05:00,UTC,8,,99,,6.4,1.4
2019,9,27,06:00,UTC,8,,98,,7,1.6
2019,9,27,07:00,UTC,8,,97,,8.3,0.7
2019,9,27,08:00,UTC,8,,92,,9.7,0.7
2019,9,27,09:00,UTC,8,,89,,10.4,1.6
2019,9,27,10:00,UTC,8,,83,,10.9,2
2019,9,27,11:00,UTC,8,,81,,11.2,1.6
2019,9,27,12:00,UTC,8,,84,,11.2,1.1
2019,9,27,13:00,UTC,8,,84,,11.1,0.9
2019,9,27,14:00,UTC,8,,85,,11.1,0.8
2019,9,27,15:00,UTC,8,,88,,10.9,0.5
2019,9,27,16:00,UTC,8,,91,,10.3,0.4
2019,9,27,17:00,UTC,8,,95,,9.1,1.3
2019,9,27,18:00,UTC,8,,95,,9.2,0.7
2019,9,27,19:00,UTC,8,,96,,8.8,0.8
2019,9,27,20:00,UTC,8,,96,,8.6,0.9
2019,9,27,21:00,UTC,8,,96,,8.4,0.8
2019,9,27,22:00,UTC,8,,96,,8.4,0.9
2019,9,27,23:00,UTC,8,,97,,7.9,1
2019,9,28,00:00,UTC,8,,97,,7.7,0.6
2019,9,28,01:00,UTC,8,,98,,7.6,1.1
2019,9,28,02:00,UTC,8,,97,,7.8,1.1
2019,9,28,03:00,UTC,8,,98,,7.6,1.2
2019,9,28,04:00,UTC,8,,98,,7.4,0.4
2019,9,28,05:00,UTC,8,,98,,7.1,1
2019,9,28,06:00,UTC,8,,96,,8,1.3
2019,9,28,07:00,UTC,8,,92,,8.9,1.2
2019,9,28,08:00,UTC,8,,88,,9.7,2.2
2019,9,28,09:00,UTC,8,,85,,10.3,2.3
2019,9,28,10:00,UTC,8,,79,,10.8,2.2
2019,9,28,11:00,UTC,8,,76,,11.1,2.2
2019,9,28,12:00,UTC,8,,71,,11.3,2.2
2019,9,28,13:00,UTC,8,,71,,11.1,2
2019,9,28,14:00,UTC,8,,70,,11.2,2.3
2019,9,28,15:00,UTC,8,,71,,11.5,2
2019,9,28,16:00,UTC,8,,79,,10.6,1.7
2019,9,28,17:00,UTC,8,,81,,10.2,1.9
2019,9,28,18:00,UTC,8,,80,,10.2,2.7
2019,9,28,19:00,UTC,8,,79,,9.8,2.7
2019,9,28,20:00,UTC,8,,77,,9.5,2.4
2019,9,28,21:00,UTC,8,,77,,9.1,3
2019,9,28,22:00,UTC,8,,78,,8.7,3
2019,9,28,23:00,UTC,8,,81,,8.3,2.4
2019,9,29,00:00,UTC,8,,82,,8,2.3
2019,9,29,01:00,UTC,7,,86,,7.7,1.9
2019,9,29,02:00,UTC,7,,88,,7.5,1.6
2019,9,29,03:00,UTC,7,,93,,6.1,1.8
2019,9,29,04:00,UTC,7,,93,,6.4,2.2
2019,9,29,05:00,UTC,8,,94,,6.6,1.9
2019,9,29,06:00,UTC,7,,94,,6.9,1.7
2019,9,29,07:00,UTC,8,,93,,7.5,2.2
2019,9,29,08:00,UTC,8,,94,,7.8,2.9
2019,9,29,09:00,UTC,8,,94,,7.8,2.8
2019,9,29,10:00,UTC,8,,94,,8.1,1.7
2019,9,29,11:00,UTC,8,,95,,8.4,2.6
2019,9,29,12:00,UTC,8,,94,,8.9,2.2
2019,9,29,13:00,UTC,8,,93,,9,2.4
2019,9,29,14:00,UTC,8,,94,,9.2,2.3
2019,9,29,15:00,UTC,8,,93,,9.1,2.9
2019,9,29,16:00,UTC,8,,95,,9.1,2.9
2019,9,29,17:00,UTC,7,,95,,8.4,3.6
2019,9,29,18:00,UTC,8,,96,,8.4,3.1
2019,9,29,19:00,UTC,8,,96,,8.6,3.6
2019,9,29,20:00,UTC,8,,96,,8.5,4.7
2019,9,29,21:00,UTC,8,,94,,9.4,5.5
2019,9,29,22:00,UTC,8,,94,,9.4,4.8
2019,9,29,23:00,UTC,8,,94,,9.5,4.9
2019,9,30,00:00,UTC,8,,92,,9.4,5.4
2019,9,30,01:00,UTC,8,,93,,9.3,5.5
2019,9,30,02:00,UTC,8,,95,,9,5
2019,9,30,03:00,UTC,8,,94,,9,5.3
2019,9,30,04:00,UTC,7,,94,,9,5.9
2019,9,30,05:00,UTC,8,,93,,9.1,5.3
2019,9,30,06:00,UTC,8,,93,,9.3,5.3
2019,9,30,07:00,UTC,8,,94,,9.5,4.5
2019,9,30,08:00,UTC,8,,93,,9.9,4.5
2019,9,30,09:00,UTC,8,,95,,10.2,3.8
2019,9,30,10:00,UTC,8,,93,,10.8,3.2
2019,9,30,11:00,UTC,8,,93,,9.9,3.8
2019,9,30,12:00,UTC,8,,94,,9.5,1.3
2019,9,30,13:00,UTC,8,,95,,9,1.8
2019,9,30,14:00,UTC,8,,96,,8.7,1.7
2019,9,30,15:00,UTC,8,,96,,8.2,2.1
2019,9,30,16:00,UTC,8,,96,,8,2.2
2019,9,30,17:00,UTC,8,,98,,7.8,2.9
2019,9,30,18:00,UTC,8,,98,,7.9,2.6
2019,9,30,19:00,UTC,8,,98,,8,2
2019,9,30,20:00,UTC,8,,98,,8,1.7
2019,9,30,21:00,UTC,8,,99,,8.1,2.6
2019,9,30,22:00,UTC,8,,98,,8.3,2.4
2019,9,30,23:00,UTC,8,,98,,8.4,2.7
2019,10,1,00:00,UTC,7,,97,,8.8,1.9
2019,10,1,01:00,UTC,7,,97,,9.2,3.2
2019,10,1,02:00,UTC,8,,96,,9.8,3
2019,10,1,03:00,UTC,7,,96,,10,3.3
2019,10,1,04:00,UTC,8,,95,,10.1,3.7
2019,10,1,05:00,UTC,8,,94,,10.1,4
2019,10,1,06:00,UTC,8,,93,,10.2,4.6
2019,10,1,07:00,UTC,8,,90,,10.5,5.4
2019,10,1,08:00,UTC,8,,87,,10.7,6.4
2019,10,1,09:00,UTC,8,,85,,10.8,6.7
2019,10,1,10:00,UTC,8,,86,,10.3,7.3
2019,10,1,11:00,UTC,8,,93,,9.6,5.4
2019,10,1,12:00,UTC,8,,95,,9.5,4.9
2019,10,1,13:00,UTC,8,,92,,9.6,6.6
2019,10,1,14:00,UTC,8,,93,,9.5,7.6
2019,10,1,15:00,UTC,8,,89,,9.5,7.8
2019,10,1,16:00,UTC,8,,93,,8.7,4.8
2019,10,1,17:00,UTC,8,,96,,7.7,1.6
2019,10,1,18:00,UTC,8,,97,,7.3,0.8
2019,10,1,19:00,UTC,8,,93,,8.6,2.7
2019,10,1,20:00,UTC,8,,92,,8.8,6.4
2019,10,1,21:00,UTC,8,,91,,8.6,6.6
2019,10,1,22:00,UTC,8,,90,,8.3,7.7
2019,10,1,23:00,UTC,8,,84,,8.4,7.4
2019,10,2,00:00,UTC,8,,83,,8,7.7
2019,10,2,01:00,UTC,8,,80,,7.2,10.1
2019,10,2,02:00,UTC,8,,78,,6.6,8.1
2019,10,2,03:00,UTC,8,,80,,6,7.9
2019,10,2,04:00,UTC,8,,79,,5.6,8.8
2019,10,2,05:00,UTC,8,,81,,5,6.7
2019,10,2,06:00,UTC,8,,78,,4.9,6.8
2019,10,2,07:00,UTC,8,,77,,4.6,7.4
2019,10,2,08:00,UTC,7,,68,,5,7.7
2019,10,2,09:00,UTC,7,,65,,5.1,7.8
2019,10,2,10:00,UTC,7,,61,,5.3,7.2
2019,10,2,11:00,UTC,7,,56,,5.5,7.8
2019,10,2,12:00,UTC,7,,57,,5.7,7.1
2019,10,2,13:00,UTC,7,,62,,5.6,5.1
2019,10,2,14:00,UTC,7,,59,,5.4,4.3
2019,10,2,15:00,UTC,7,,57,,5.2,4
2019,10,2,16:00,UTC,7,,66,,3.9,3.1
2019,10,2,17:00,UTC,7,,67,,4,3.8
2019,10,2,18:00,UTC,8,,66,,4.3,4.6
2019,10,2,19:00,UTC,7,,65,,4.1,4.3
2019,10,2,20:00,UTC,8,,64,,4.1,4.6
2019,10,2,21:00,UTC,8,,66,,3.8,3.9
2019,10,2,22:00,UTC,8,,67,,3.5,4.1
2019,10,2,23:00,UTC,8,,68,,3.2,3.6
